,,,,,,,,,,,,,,,,,,Rad21,Zfp146,1700008O03Rik,,,,,,,,,,Tyrobp,,,,,,,,,,,,,,,,,,,,,1600014C23Rik,Cc2d1a,Gm13056,,,,,,,,,
,,,,,,,,,,,,,,,,,,Ssfa2,Sqstm1,Myl10,,,,,,,,,,Ogfrl1,,,,,,,,,,,,,,,,,,,,,Ggn,S100pbp,Cd99l2,,,,,,,,,
,,,,,,,,,,,,,,,,,,Rpl23a-ps3,Rgl2,5330406M23Rik,,,,,,,,,,Pxylp1,,,,,,,,,,,,,,,,,,,,,Rab3ip,Mmp9,Itpripl2,,,,,,,,,
,,,,,,,,,,,,,,,,,,Zfp598,Ddx17,Cmc1,,,,,,,,,,Fez2,,,,,,,,,,,,,,,,,,,,,Ncstn,Net1,ENSMUSG00000117811,,,,,,,,,
,,,,,,,,,,,,,,,,,,Gm48226,Nup133,Rad23a,,,,,,,,,,Ssr1,,,,,,,,,,,,,,,,,,,,,Rffl,Kdm1a,Katnbl1,,,,,,,,,
,,,,,,,,,,,,,,,,,,Clcn2,Tmem181c-ps,Dtd2,,,,,,,,,,Ttc33,,,,,,,,,,,,,,,,,,,,,Tfpi2,Zfp326,Specc1,,,,,,,,,
,,,,,,,,,,,,,,,,,,Ccl8,Abca1,Gm32834,,,,,,,,,,Numa1,,,,,,,,,,,,,,,,,,,,,Uvssa,Gm16464,ENSMUSG00000117427,,,,,,,,,
,,,,,,,,,,,,,,,,,,Stmn1,ENSMUSG00000117250,Rala,,,,,,,,,,Tab2,,,,,,,,,,,,,,,,,,,,,Cwc25,1700011I03Rik,Col5a3,,,,,,,,,
,,,,,,,,,,,,,,,,,,Tom1l2,Zbtb5,Magohb,,,,,,,,,,Slc23a3,,,,,,,,,,,,,,,,,,,,,Ubr2,Ptbp2,Fbxl16,,,,,,,,,
,,,,,,,,,,,,,,,,,,Gm44230,4933407K13Rik,Ankmy2,,,,,,,,,,Dnase1l3,,,,,,,,,,,,,,,,,,,,,Cryl1,Erbb2,Mkks,,,,,,,,,
,,,,,,,,,,,,,,,,,,Pgam1,Myc,Gm44802,,,,,,,,,,Anxa6,,,,,,,,,,,,,,,,,,,,,AC149588.1,Gm26620,Dmp1,,,,,,,,,
,,,,,,,,,,,,,,,,,,Gm39121,Slc10a7,Mvd,,,,,,,,,,Wdr45b,,,,,,,,,,,,,,,,,,,,,Spin1,Icam4,AC134793.1,,,,,,,,,
,,,,,,,,,,,,,,,,,,Inppl1,Topbp1,Dbil5,,,,,,,,,,Rhod,,,,,,,,,,,,,,,,,,,,,Tex38,ENSMUSG00000117494,Slc16a4,,,,,,,,,
,,,,,,,,,,,,,,,,,,Dnajc2,Gtf2h3,Malat1,,,,,,,,,,Ubb,,,,,,,,,,,,,,,,,,,,,Cyld,Ddx50,Col27a1,,,,,,,,,
,,,,,,,,,,,,,,,,,,Als2cl,Tmem167b,Hilpda,,,,,,,,,,Srsf4,,,,,,,,,,,,,,,,,,,,,9230104L09Rik,Zfp112,Rpl39l,,,,,,,,,
,,,,,,,,,,,,,,,,,,mt-Co3,4833439L19Rik,Hspbp1,,,,,,,,,,Kmt2b,,,,,,,,,,,,,,,,,,,,,Nicn1,Ssu72,Tvp23a,,,,,,,,,
,,,,,,,,,,,,,,,,,,Ctbp1,Slc9a2,Gm37906,,,,,,,,,,Wnt9b,,,,,,,,,,,,,,,,,,,,,Cops9,Hapln3,Foxo6os,,,,,,,,,
,,,,,,,,,,,,,,,,,,CT009510.2,Mir3072,Rplp0,,,,,,,,,,Mettl9,,,,,,,,,,,,,,,,,,,,,Fam134b,U2surp,Tbrg4,,,,,,,,,
,,,,,,,,,,,,,,,,,,Dpm2,Errfi1,Oprm1,,,,,,,,,,Pdgfa,,,,,,,,,,,,,,,,,,,,,2610008E11Rik,Gtf3c2,Mast4,,,,,,,,,
,,,,,,,,,,,,,,,,,,Fmnl1,C530008M17Rik,Gm15564,,,,,,,,,,Cdv3,,,,,,,,,,,,,,,,,,,,,Cox14,Stau1,4931406C07Rik,,,,,,,,,
,,,,,,,,,,,,,,,,,,Tnrc6a,Gpr37,Cnih2,,,,,,,,,,Vars,,,,,,,,,,,,,,,,,,,,,Fndc3a,Stat5b,Pnldc1,,,,,,,,,
,,,,,,,,,,,,,,,,,,Cog4,Gm18180,Gm10240,,,,,,,,,,Apcs,,,,,,,,,,,,,,,,,,,,,Scx,Sec31a,Itga2,,,,,,,,,
,,,,,,,,,,,,,,,,,,Ogdh,AI506816,Gm43088,,,,,,,,,,Sema4a,,,,,,,,,,,,,,,,,,,,,Abca4,Dcaf1,Timm29,,,,,,,,,
,,,,,,,,,,,,,,,,,,Pfas,Thumpd1,Cdkn3,,,,,,,,,,Sun2,,,,,,,,,,,,,,,,,,,,,Rps16,Tppp2,Fut8,,,,,,,,,
,,,,,,,,,,,,,,,,,,Caly,Zfpm1,Alkbh6,,,,,,,,,,Dis3l2,,,,,,,,,,,,,,,,,,,,,Mpi,Bod1l,Raver2,,,,,,,,,
,,,,,,,,,,,,,,,,,,Ids,Tns2,Mir3475,,,,,,,,,,Ppp6r2,,,,,,,,,,,,,,,,,,,,,Tsg101,Rpl35,Hes1,,,,,,,,,
,,,,,,,,,,,,,,,,,,Cited4,Zfp346,C1qtnf4,,,,,,,,,,Scaf1,,,,,,,,,,,,,,,,,,,,,Slc25a20,Zdhhc24,Fabp3,,,,,,,,,
,,,,,,,,,,,,,,,,,,Gm6145,Mafg,Ptcd2,,,,,,,,,,Sec63,,,,,,,,,,,,,,,,,,,,,Scg3,Fbrs,Zfp768,,,,,,,,,
,,,,,,,,,,,,,,,,,,AC152827.1,Def8,B3gat3,,,,,,,,,,Dgkz,,,,,,,,,,,,,,,,,,,,,Nudcd3,Atg9a,Dmap1,,,,,,,,,
,,,,,,,,,,,,,,,,,,Lor,Mtss1,Mb,,,,,,,,,,Ifi209,,,,,,,,,,,,,,,,,,,,,Gm35048,Slc29a1,Adgrb2,,,,,,,,,
,,,,,,,,,,,,,,,,,,Galnt11,BC037032,Gm28622,,,,,,,,,,Lrit2,,,,,,,,,,,,,,,,,,,,,Arl8a,Plb1,Snca,,,,,,,,,
,,,,,,,,,,,,,,,,,,Ahcy,Gm20163,3300002A11Rik,,,,,,,,,,Fbrs,,,,,,,,,,,,,,,,,,,,,Gm20405,Gm15265,Gm10635,,,,,,,,,
,,,,,,,,,,,,,,,,,,Snf8,Dvl2,Egfl7,,,,,,,,,,Setd1a,,,,,,,,,,,,,,,,,,,,,Pdgfd,Slmap,Mrpl21,,,,,,,,,
,,,,,,,,,,,,,,,,,,Gins4,Tro,Ndufaf1,,,,,,,,,,Hltf,,,,,,,,,,,,,,,,,,,,,Rlim,1810013D15Rik,Kcnc3,,,,,,,,,
,,,,,,,,,,,,,,,,,,Lrrc7,E2f3,Mrps35,,,,,,,,,,Rnf169,,,,,,,,,,,,,,,,,,,,,Col20a1,Tgfbrap1,Gm13340,,,,,,,,,
,,,,,,,,,,,,,,,,,,Sdhb,Bbx,Rpl17-ps5,,,,,,,,,,Ssbp2,,,,,,,,,,,,,,,,,,,,,Krtdap,Rnf20,Ufsp2,,,,,,,,,
,,,,,,,,,,,,,,,,,,Gm266,Abca2,Carnmt1,,,,,,,,,,Rps4x,,,,,,,,,,,,,,,,,,,,,Pdss2,Cx3cl1,C330013E15Rik,,,,,,,,,
,,,,,,,,,,,,,,,,,,2700062C07Rik,Gm12993,Gm22613,,,,,,,,,,Usp6nl,,,,,,,,,,,,,,,,,,,,,Rpl11,Uri1,Sorcs2,,,,,,,,,
,,,,,,,,,,,,,,,,,,Rrp9,Socs7,1810044D09Rik,,,,,,,,,,1700123O20Rik,,,,,,,,,,,,,,,,,,,,,Gm47798,Arhgef2,Slc25a48,,,,,,,,,
,,,,,,,,,,,,,,,,,,Txnip,Grsf1,Gfra4,,,,,,,,,,Aspa,,,,,,,,,,,,,,,,,,,,,Vps33a,Dag1,Nod1,,,,,,,,,
,,,,,,,,,,,,,,,,,,Mrpl15,Tnfrsf21,Rras2,,,,,,,,,,Vamp2,,,,,,,,,,,,,,,,,,,,,Rbpms,Spag9,ENSMUSG00000117263,,,,,,,,,
,,,,,,,,,,,,,,,,,,Upp2,Rab10os,Gm10180,,,,,,,,,,Reep4,,,,,,,,,,,,,,,,,,,,,Vgll2,Chd5,mt-Atp6,,,,,,,,,
,,,,,,,,,,,,,,,,,,Prss43,Tsku,Gm7265,,,,,,,,,,Gm14703,,,,,,,,,,,,,,,,,,,,,Mindy1,Rnf125,Gm14539,,,,,,,,,
,,,,,,,,,,,,,,,,,,9030624J02Rik,Isg20l2,Jtb,,,,,,,,,,Gadd45g,,,,,,,,,,,,,,,,,,,,,Paf1,Gm21986,Poll,,,,,,,,,
,,,,,,,,,,,,,,,,,,Aatf,Tmem35a,Aimp1,,,,,,,,,,Pde8a,,,,,,,,,,,,,,,,,,,,,F830208F22Rik,Lama5,2410015M20Rik,,,,,,,,,
,,,,,,,,,,,,,,,,,,Gm43879,Gm11948,Gm48319,,,,,,,,,,Mycl,,,,,,,,,,,,,,,,,,,,,Otoa,Spink11,Carhsp1,,,,,,,,,
,,,,,,,,,,,,,,,,,,Gm43210,Fam171a2,Ptpn18,,,,,,,,,,Plp2,,,,,,,,,,,,,,,,,,,,,Daxx,Tbcel,Slc25a4,,,,,,,,,
,,,,,,,,,,,,,,,,,,Gal3st1,Flii,Gm19817,,,,,,,,,,Usp19,,,,,,,,,,,,,,,,,,,,,Fez1,Adcyap1r1,Fam167a,,,,,,,,,
,,,,,,,,,,,,,,,,,,Ank3,Tars2,Ptrhd1,,,,,,,,,,Apoa5,,,,,,,,,,,,,,,,,,,,,Dnajc25,AC126804.1,Prmt2,,,,,,,,,
,,,,,,,,,,,,,,,,,,1700007G11Rik,Dhx8,Snhg20,,,,,,,,,,Tmem163,,,,,,,,,,,,,,,,,,,,,Ankrd13b,Ccdc174,Adamts7,,,,,,,,,
,,,,,,,,,,,,,,,,,,Abhd17a,N4bp2os,Uchl3,,,,,,,,,,Ece1,,,,,,,,,,,,,,,,,,,,,Atl1,Keap1,Dolk,,,,,,,,,
,,,,,,,,,,,,,,,,,,Gnaz,Eepd1,Crls1,,,,,,,,,,B330016D10Rik,,,,,,,,,,,,,,,,,,,,,Car9,Gm44597,Atat1,,,,,,,,,
,,,,,,,,,,,,,,,,,,Gm9803,Fam160b2,Emp3,,,,,,,,,,Epas1,,,,,,,,,,,,,,,,,,,,,Coa6,Chka,Slx4ip,,,,,,,,,
,,,,,,,,,,,,,,,,,,Slc18b1,Ankib1,Psmg1,,,,,,,,,,Hmg20a,,,,,,,,,,,,,,,,,,,,,Ptprq,Sdccag8,Borcs7,,,,,,,,,
,,,,,,,,,,,,,,,,,,Rragb,Fan1,Manf,,,,,,,,,,Slc22a18,,,,,,,,,,,,,,,,,,,,,Ndufb9,Gm12905,Plekhd1,,,,,,,,,
,,,,,,,,,,,,,,,,,,Fam3a,Scn2b,Rab8a,,,,,,,,,,Dnah17,,,,,,,,,,,,,,,,,,,,,Ostf1,Rpl26,Amacr,,,,,,,,,
,,,,,,,,,,,,,,,,,,Ncor2,Fzd5,Hexb,,,,,,,,,,Dnajc9,,,,,,,,,,,,,,,,,,,,,Mtif2,Tcof1,Fbn1,,,,,,,,,
,,,,,,,,,,,,,,,,,,Sec24d,Pou3f3,Gtsf1l,,,,,,,,,,Cyp2b13,,,,,,,,,,,,,,,,,,,,,Ccdc82,Csnk2a2,Pisd,,,,,,,,,
,,,,,,,,,,,,,,,,,,Pipox,Mfsd11,Gm45311,,,,,,,,,,Tceal9,,,,,,,,,,,,,,,,,,,,,Cd209f,Cyp2d22,Slc35a4,,,,,,,,,
,,,,,,,,,,,,,,,,,,Per1,Tg,Ice2,,,,,,,,,,2210408I21Rik,,,,,,,,,,,,,,,,,,,,,Ubxn7,Kmt2e,Nudt7,,,,,,,,,
,,,,,,,,,,,,,,,,,,Apopt1,Kdm4c,Ifit1,,,,,,,,,,Cenph,,,,,,,,,,,,,,,,,,,,,Cdkn1b,Ifrd1,Hspa2,,,,,,,,,
,,,,,,,,,,,,,,,,,,Kif22,Acacb,Apoc3,,,,,,,,,,AC169509.1,,,,,,,,,,,,,,,,,,,,,Cldn2,Prrg1,Zbtb7c,,,,,,,,,
,,,,,,,,,,,,,,,,,,Ppib,Brinp3,Mmd2,,,,,,,,,,Prodh,,,,,,,,,,,,,,,,,,,,,Bcat1,Zfp207,Lrrc40,,,,,,,,,
,,,,,,,,,,,,,,,,,,Gm37893,Mir7-1,Gm44130,,,,,,,,,,Fundc1,,,,,,,,,,,,,,,,,,,,,Tinag,Slc6a6,Ccr5,,,,,,,,,
,,,,,,,,,,,,,,,,,,Efcab10,Nbr1,Fam124a,,,,,,,,,,Ufl1,,,,,,,,,,,,,,,,,,,,,Fkbp5,Ube2j2,Fam96a,,,,,,,,,
,,,,,,,,,,,,,,,,,,Nop16,Gm6542,Gm10714,,,,,,,,,,Retreg3,,,,,,,,,,,,,,,,,,,,,Zdhhc17,Prkx,Oxsr1,,,,,,,,,
,,,,,,,,,,,,,,,,,,Arpc3,1600014C10Rik,Atp6v1d,,,,,,,,,,Pelp1,,,,,,,,,,,,,,,,,,,,,Mynn,Rad9b,3110062M04Rik,,,,,,,,,
,,,,,,,,,,,,,,,,,,Pygb,Coro1c,Gm4799,,,,,,,,,,Alox15,,,,,,,,,,,,,,,,,,,,,Ppp1r14b,Spryd7,Gnao1,,,,,,,,,
,,,,,,,,,,,,,,,,,,Tmem185b,Gm27252,Nol7,,,,,,,,,,Inf2,,,,,,,,,,,,,,,,,,,,,Susd2,Pdlim5,S100a10,,,,,,,,,
,,,,,,,,,,,,,,,,,,Usp6nl,Gm44851,Nudt13,,,,,,,,,,Eno3,,,,,,,,,,,,,,,,,,,,,Cited4,Phactr2,Rita1,,,,,,,,,
,,,,,,,,,,,,,,,,,,Gm38220,Triqk,Pmvk,,,,,,,,,,Bcl2a1b,,,,,,,,,,,,,,,,,,,,,Mindy3,Zmym6,Pdcd10,,,,,,,,,
,,,,,,,,,,,,,,,,,,Kcne1l,Maea,Chd7,,,,,,,,,,Emc10,,,,,,,,,,,,,,,,,,,,,Trim8,Wapl,Cby1,,,,,,,,,
,,,,,,,,,,,,,,,,,,Wdr20,Gm36855,Rfc4,,,,,,,,,,Inpp5e,,,,,,,,,,,,,,,,,,,,,Ptx3,Psmd12,Jam3,,,,,,,,,
,,,,,,,,,,,,,,,,,,Cntn2,Mrgbp,Snrpa1,,,,,,,,,,Gm43162,,,,,,,,,,,,,,,,,,,,,Gk,Gdpd5,Pex11g,,,,,,,,,
,,,,,,,,,,,,,,,,,,Sumf1,Robo4,Gm5601,,,,,,,,,,Gpr155,,,,,,,,,,,,,,,,,,,,,Atp5e,Dennd1a,Fam111a,,,,,,,,,
,,,,,,,,,,,,,,,,,,Gm44801,Bri3bp,A530041M06Rik,,,,,,,,,,Fosl2,,,,,,,,,,,,,,,,,,,,,Ralbp1,Aff4,ENSMUSG00000117414,,,,,,,,,
,,,,,,,,,,,,,,,,,,Sec11a,Gtf2ird1,E530001F21Rik,,,,,,,,,,Abhd3,,,,,,,,,,,,,,,,,,,,,Sik3,Zfp747,Acot7,,,,,,,,,
,,,,,,,,,,,,,,,,,,Thtpa,Dnm1,Ndufa9,,,,,,,,,,Mkrn2os,,,,,,,,,,,,,,,,,,,,,Col22a1,Sfpq,Cav1,,,,,,,,,
,,,,,,,,,,,,,,,,,,Abcc4,Nr2c1,Msmo1,,,,,,,,,,Cbx2,,,,,,,,,,,,,,,,,,,,,Lrp2bp,Gdi2,Inip,,,,,,,,,
,,,,,,,,,,,,,,,,,,Slc9a8,Tspyl3,Sp9,,,,,,,,,,Rraga,,,,,,,,,,,,,,,,,,,,,Doc2b,Pex11b,Pls3,,,,,,,,,
,,,,,,,,,,,,,,,,,,Trbc2,Nek9,1700007K13Rik,,,,,,,,,,Kpna4,,,,,,,,,,,,,,,,,,,,,Srrm4os,Rpl29,Tescl,,,,,,,,,
,,,,,,,,,,,,,,,,,,Fgfr1,Adrb1,Cdkal1,,,,,,,,,,Rnf39,,,,,,,,,,,,,,,,,,,,,Zc3h18,Birc3,Lyrm1,,,,,,,,,
,,,,,,,,,,,,,,,,,,Gm47976,Zbed3,Dennd1b,,,,,,,,,,Megf8,,,,,,,,,,,,,,,,,,,,,Gm40123,Fmo1,Gipc3,,,,,,,,,
,,,,,,,,,,,,,,,,,,Inpp5e,Nbea,Snrpc,,,,,,,,,,Cdc42bpb,,,,,,,,,,,,,,,,,,,,,Tmem233,Nfrkb,Gm45447,,,,,,,,,
,,,,,,,,,,,,,,,,,,Smim14,Cog7,Vwa1,,,,,,,,,,Mir22hg,,,,,,,,,,,,,,,,,,,,,Fxyd7,Gm45605,Zfp85os,,,,,,,,,
,,,,,,,,,,,,,,,,,,Gm42971,Slc35f6,Mpp6,,,,,,,,,,Phykpl,,,,,,,,,,,,,,,,,,,,,Ptrhd1,Eid1,Naa60,,,,,,,,,
,,,,,,,,,,,,,,,,,,Cript,Rcbtb1,Fbxo4,,,,,,,,,,Nop10,,,,,,,,,,,,,,,,,,,,,Pde4c,Plaa,Srl,,,,,,,,,
,,,,,,,,,,,,,,,,,,Gemin4,Fgfr3,Nmral1,,,,,,,,,,Ehd3,,,,,,,,,,,,,,,,,,,,,Gm37459,N4bp2,Mrgprf,,,,,,,,,
,,,,,,,,,,,,,,,,,,Bad,Ssr3,Isca2,,,,,,,,,,Bcl9l,,,,,,,,,,,,,,,,,,,,,Gon4l,Gm43063,Gm5436,,,,,,,,,
,,,,,,,,,,,,,,,,,,Map1lc3a,Rhoj,Gm37673,,,,,,,,,,Polr3h,,,,,,,,,,,,,,,,,,,,,AC102334.1,Adam11,Gm44349,,,,,,,,,
,,,,,,,,,,,,,,,,,,Gucy1b1,Zswim6,Ctr9,,,,,,,,,,Slc29a1,,,,,,,,,,,,,,,,,,,,,Ggact,Dhx8,Lyrm7,,,,,,,,,
,,,,,,,,,,,,,,,,,,A430033K04Rik,Gm48194,Dbndd1,,,,,,,,,,Txnl4a,,,,,,,,,,,,,,,,,,,,,Ampd3,Gm48865,Gm5431,,,,,,,,,
,,,,,,,,,,,,,,,,,,Gm17634,Gm29609,Hnmt,,,,,,,,,,Prdx3,,,,,,,,,,,,,,,,,,,,,Ets1,Tom1l1,Uchl3,,,,,,,,,
,,,,,,,,,,,,,,,,,,Esd,Pgap3,Gm8152,,,,,,,,,,Rnf126,,,,,,,,,,,,,,,,,,,,,Sdcbp,Plxna2,Hikeshi,,,,,,,,,
,,,,,,,,,,,,,,,,,,Dlat,Kctd20,Lamtor1,,,,,,,,,,Mgat5,,,,,,,,,,,,,,,,,,,,,Ttll1,Htatsf1,Rad51c,,,,,,,,,
,,,,,,,,,,,,,,,,,,Xpa,Trp53i11,Rpl3,,,,,,,,,,Top3b,,,,,,,,,,,,,,,,,,,,,Lmo2,Dzank1,Naaa,,,,,,,,,
,,,,,,,,,,,,,,,,,,Celf3,Ppp1r16b,Gm10355,,,,,,,,,,Gm12315,,,,,,,,,,,,,,,,,,,,,Atp5o,Epm2aip1,Adap1,,,,,,,,,
,,,,,,,,,,,,,,,,,,1110034G24Rik,CT030170.3,Rps15a-ps4,,,,,,,,,,Gm38325,,,,,,,,,,,,,,,,,,,,,Gm42568,Ino80,Hmgn2,,,,,,,,,
,,,,,,,,,,,,,,,,,,Gm45047,Atad5,Gm44708,,,,,,,,,,Casp9,,,,,,,,,,,,,,,,,,,,,Hsd17b4,Flrt1,Stox2,,,,,,,,,
,,,,,,,,,,,,,,,,,,Gm30906,Stk10,Zfand2b,,,,,,,,,,Abcb1a,,,,,,,,,,,,,,,,,,,,,Catsper2,Tle1,Eif2ak2,,,,,,,,,
,,,,,,,,,,,,,,,,,,Ptprn2,10-Sep,Gm12934,,,,,,,,,,Tmcc2,,,,,,,,,,,,,,,,,,,,,Gcn1l1,Pld1,Setmar,,,,,,,,,
,,,,,,,,,,,,,,,,,,Gm10177,AC151836.1,Gm43506,,,,,,,,,,Wwp2,,,,,,,,,,,,,,,,,,,,,Dock8,Gm12191,Ndufs3,,,,,,,,,
,,,,,,,,,,,,,,,,,,Gadd45gip1,Otud7a,Gm42639,,,,,,,,,,Samd5,,,,,,,,,,,,,,,,,,,,,Brf1,Gm42917,Tmem65,,,,,,,,,
,,,,,,,,,,,,,,,,,,Cyb561d2,Stard9,Zfyve21,,,,,,,,,,Rsl24d1,,,,,,,,,,,,,,,,,,,,,Il17d,Gm16286,Dus2,,,,,,,,,
,,,,,,,,,,,,,,,,,,Mpv17,Hectd4,Mir703,,,,,,,,,,Tvp23b,,,,,,,,,,,,,,,,,,,,,Casp12,Zfp52,Efna2,,,,,,,,,
,,,,,,,,,,,,,,,,,,Chp1,Diaph1,Trp53cor1,,,,,,,,,,Appl2,,,,,,,,,,,,,,,,,,,,,Axin1,Med30,1700020I14Rik,,,,,,,,,
,,,,,,,,,,,,,,,,,,Rps8-ps4,Gm15975,2810025M15Rik,,,,,,,,,,Ssc4d,,,,,,,,,,,,,,,,,,,,,Ctsh,Lhpp,Mkl1,,,,,,,,,
,,,,,,,,,,,,,,,,,,Lamc1,Entpd7,Pgpep1,,,,,,,,,,Ppp2ca,,,,,,,,,,,,,,,,,,,,,S100a11,Sp1,Ndufv1,,,,,,,,,
,,,,,,,,,,,,,,,,,,Med28,Wnk2,Gm4660,,,,,,,,,,Srxn1,,,,,,,,,,,,,,,,,,,,,Serpina3m,2810407A14Rik,Cdk5,,,,,,,,,
,,,,,,,,,,,,,,,,,,Gstm5,Acadm,Svet1,,,,,,,,,,Med15,,,,,,,,,,,,,,,,,,,,,Car4,Wrnip1,B3gat3,,,,,,,,,
,,,,,,,,,,,,,,,,,,Dclre1a,Rhpn2,Gm26244,,,,,,,,,,Spock2,,,,,,,,,,,,,,,,,,,,,Zcchc9,Gm15411,Calm4,,,,,,,,,
,,,,,,,,,,,,,,,,,,Acp1,Rtl10,Gm37728,,,,,,,,,,Mpst,,,,,,,,,,,,,,,,,,,,,Edc4,Nemp1,Tubb2b,,,,,,,,,
,,,,,,,,,,,,,,,,,,Ppdpf,Ovgp1,Usp29,,,,,,,,,,Bcl6,,,,,,,,,,,,,,,,,,,,,Relb,Dazap2,Lxn,,,,,,,,,
,,,,,,,,,,,,,,,,,,Gm42463,Cpeb4,AC130673.2,,,,,,,,,,Serp1,,,,,,,,,,,,,,,,,,,,,Polr2b,Pip4k2b,Th,,,,,,,,,
,,,,,,,,,,,,,,,,,,A3galt2,Tmem79,Smim24,,,,,,,,,,Ahdc1,,,,,,,,,,,,,,,,,,,,,Tpmt,Hectd3,Togaram1,,,,,,,,,
,,,,,,,,,,,,,,,,,,Gm43888,Fbrsl1,Gan,,,,,,,,,,Olfr1443,,,,,,,,,,,,,,,,,,,,,Pqlc1,Pou2f1,Btbd10,,,,,,,,,
,,,,,,,,,,,,,,,,,,Gm14448,Hccs,Rftn2,,,,,,,,,,Enkd1,,,,,,,,,,,,,,,,,,,,,Cyfip1,Lsg1,E130308A19Rik,,,,,,,,,
,,,,,,,,,,,,,,,,,,Timmdc1,Ahcyl1,Gm15420,,,,,,,,,,Ran,,,,,,,,,,,,,,,,,,,,,AI314180,Pias4,Mrps14,,,,,,,,,
,,,,,,,,,,,,,,,,,,Fgf9,Astn2,Tmem11,,,,,,,,,,Knstrn,,,,,,,,,,,,,,,,,,,,,Ndor1,9130204K15Rik,Stmn4,,,,,,,,,
,,,,,,,,,,,,,,,,,,Eaf1,Aff4,Vmo1,,,,,,,,,,Kdsr,,,,,,,,,,,,,,,,,,,,,Usp47,Tulp4,A730017L22Rik,,,,,,,,,
,,,,,,,,,,,,,,,,,,Zfp217,Aldh1b1,Zfp992,,,,,,,,,,Erp44,,,,,,,,,,,,,,,,,,,,,Prelp,Gm20400,Cyb5d2,,,,,,,,,
,,,,,,,,,,,,,,,,,,Robo1,Irgq,4932443I19Rik,,,,,,,,,,Gtpbp3,,,,,,,,,,,,,,,,,,,,,Tagln2,Gm43031,mt-Tw,,,,,,,,,
,,,,,,,,,,,,,,,,,,Gm34552,Apaf1,Gm14827,,,,,,,,,,Arf4,,,,,,,,,,,,,,,,,,,,,Atp6v1e1,Ankle2,Gm39090,,,,,,,,,
,,,,,,,,,,,,,,,,,,Fibcd1,Ddi2,Eif3i,,,,,,,,,,Flywch1,,,,,,,,,,,,,,,,,,,,,ENSMUSG00000117365,Ranbp2,Orai3,,,,,,,,,
,,,,,,,,,,,,,,,,,,Nat8f3,Itga11,Gm7936,,,,,,,,,,Eml2,,,,,,,,,,,,,,,,,,,,,Gsr,Bloc1s3,Tacc3,,,,,,,,,
,,,,,,,,,,,,,,,,,,Gm44663,Spcs3,Exosc8,,,,,,,,,,Zmynd15,,,,,,,,,,,,,,,,,,,,,Hsf1,Dusp13,Dlg4,,,,,,,,,
,,,,,,,,,,,,,,,,,,Gcc1,Jak3,Cda,,,,,,,,,,Olfr1393,,,,,,,,,,,,,,,,,,,,,Nptn,Gm45738,Xkrx,,,,,,,,,
,,,,,,,,,,,,,,,,,,Rasa3,Prrc2b,Mcrip2,,,,,,,,,,ENSMUSG00000117494,,,,,,,,,,,,,,,,,,,,,Zscan12,Ogt,Tmc8,,,,,,,,,
,,,,,,,,,,,,,,,,,,Blvrb,Nup214,Gng3,,,,,,,,,,Klhl4,,,,,,,,,,,,,,,,,,,,,Adcy10,Inca1,Rasal3,,,,,,,,,
,,,,,,,,,,,,,,,,,,Cd3eap,Pdcd10,Gm3086,,,,,,,,,,Scyl3,,,,,,,,,,,,,,,,,,,,,Eif3j1,Kxd1,Igtp,,,,,,,,,
,,,,,,,,,,,,,,,,,,Tecr,Cdv3,D730003K21Rik,,,,,,,,,,Cdc123,,,,,,,,,,,,,,,,,,,,,Rpl37,Gm17195,Tcf19,,,,,,,,,
,,,,,,,,,,,,,,,,,,A130048G24Rik,Nuak2,4930447N08Rik,,,,,,,,,,Klhl6,,,,,,,,,,,,,,,,,,,,,Kyat3,Lca5l,Acot13,,,,,,,,,
,,,,,,,,,,,,,,,,,,Srsf2,Pdzd7,ENSMUSG00000118380,,,,,,,,,,Smu1,,,,,,,,,,,,,,,,,,,,,Fam57a,Foxj2,Phf19,,,,,,,,,
,,,,,,,,,,,,,,,,,,Tmco3,Zfp839,Tcp11l1,,,,,,,,,,Pld2,,,,,,,,,,,,,,,,,,,,,Abcd2,Gm454,Man2a2,,,,,,,,,
,,,,,,,,,,,,,,,,,,Zmynd8,Fam117a,Phlda3,,,,,,,,,,Rnmt,,,,,,,,,,,,,,,,,,,,,Golga5,ENSMUSG00000118501,Isca1,,,,,,,,,
,,,,,,,,,,,,,,,,,,Odc1,Gm48552,Tbcc,,,,,,,,,,Cux2,,,,,,,,,,,,,,,,,,,,,Fitm1,Lig3,Ier5l,,,,,,,,,
,,,,,,,,,,,,,,,,,,Cep164,Setd3,1700120C14Rik,,,,,,,,,,Meig1,,,,,,,,,,,,,,,,,,,,,Cpxm2,Nthl1,Smap2,,,,,,,,,
,,,,,,,,,,,,,,,,,,Snhg8,Smcr8,Mylpf,,,,,,,,,,Slc18b1,,,,,,,,,,,,,,,,,,,,,Vcan,Nabp2,Ppib,,,,,,,,,
,,,,,,,,,,,,,,,,,,Hist1h4h,St3gal1,Gm42830,,,,,,,,,,Zfyve27,,,,,,,,,,,,,,,,,,,,,Cd59a,Smim11,Fgf18,,,,,,,,,
,,,,,,,,,,,,,,,,,,Rpl7a-ps7,Sorcs2,Tmem167,,,,,,,,,,Stk11,,,,,,,,,,,,,,,,,,,,,Dusp6,Nek7,Pycr1,,,,,,,,,
